receipt_no,user_id,item_id,unit,date_jst
5307466157,0,s_00005,2.0,2020-10-04 19:42:29
5307466158,0,s_00001,1.0,2020-10-04 19:44:21
5307466159,17798837,s_00005,2.0,2020-10-04 19:45:04
5307466160,91547023,s_00005,1.0,2020-10-04 19:48:35
5307466161,0,s_00004,1.0,2020-10-04 19:51:58
5307466162,38498721,s_00005,1.0,2020-10-04 19:53:12
5307466163,16982241,s_00002,1.0,2020-10-04 20:00:44
5307466163,16982241,s_00003,1.0,2020-10-04 20:00:44
5307466164,27444068,s_00002,1.0,2020-10-04 20:04:26
5307466164,27444068,s_00005,1.0,2020-10-04 20:04:26
5307466165,0,s_00002,1.0,2020-10-04 20:05:30
5307466165,0,s_00003,1.0,2020-10-04 20:05:30
5307466166,0,s_00002,1.0,2020-10-04 20:05:52
5307466167,75636154,s_00004,1.0,2020-10-04 20:07:27
5307466168,0,s_00005,1.0,2020-10-04 20:10:39
5307466169,0,s_00001,1.0,2020-10-04 20:10:42
5307466169,0,s_00005,1.0,2020-10-04 20:10:42
5307466170,36102654,s_00004,1.0,2020-10-04 20:16:24
5307466171,31687063,s_00005,1.0,2020-10-04 20:24:46
5307466172,0,s_00003,2.0,2020-10-04 20:27:32
5307466173,0,s_00005,2.0,2020-10-04 20:28:50
5307466174,25273439,s_00001,1.0,2020-10-04 20:29:37
5307466174,25273439,s_00003,1.0,2020-10-04 20:29:37
5307466175,46120017,s_00001,1.0,2020-10-04 20:34:03
5307466176,15790770,s_00005,1.0,2020-10-04 20:36:41
5307466177,79510986,s_00001,1.0,2020-10-04 20:39:06
5307466178,75101813,s_00002,1.0,2020-10-04 20:49:37
5307466178,75101813,s_00005,1.0,2020-10-04 20:49:37
5307466179,32580960,s_00001,1.0,2020-10-04 21:00:59
5307466180,80133671,s_00004,1.0,2020-10-04 21:05:27
5307466181,89771155,s_00005,1.0,2020-10-04 21:10:42
5307466182,71945912,s_00001,1.0,2020-10-04 21:12:16
5307466182,71945912,s_00005,1.0,2020-10-04 21:12:16
5307466183,0,s_00005,1.0,2020-10-04 21:14:55
5307466184,0,s_00001,1.0,2020-10-04 21:17:39
5307466184,0,s_00004,1.0,2020-10-04 21:17:39
5307466185,0,s_00005,1.0,2020-10-04 21:19:52
5307466186,0,s_00005,1.0,2020-10-04 21:21:42
5307466187,34809172,s_00002,1.0,2020-10-04 21:26:28
5307466188,0,s_00005,1.0,2020-10-04 21:27:02
5307466189,45544618,s_00001,1.0,2020-10-04 21:29:03
5307466190,0,s_00005,1.0,2020-10-04 21:32:59
5307466191,36932705,s_00001,1.0,2020-10-04 21:35:03
5307466192,0,s_00005,1.0,2020-10-04 21:44:42
5307466193,11232765,s_00005,1.0,2020-10-04 21:46:46
5307466194,53629106,s_00001,1.0,2020-10-04 21:46:57
5307466194,53629106,s_00004,1.0,2020-10-04 21:46:57
5307466194,53629106,s_00005,1.0,2020-10-04 21:46:57
5307466195,17798837,s_00005,1.0,2020-10-04 21:48:57
5307466196,53755064,s_00001,1.0,2020-10-04 21:56:25
5307466197,67686592,s_00005,1.0,2020-10-04 21:56:58
5307466198,0,s_00002,1.0,2020-10-04 21:59:09
5307466199,0,s_00004,1.0,2020-10-04 22:02:27
5307466200,30565118,s_00004,1.0,2020-10-04 22:03:17
5307466201,50006158,s_00005,1.0,2020-10-04 22:13:58
5307466202,41492301,s_00001,1.0,2020-10-04 22:16:54
5307466203,88734494,s_00002,1.0,2020-10-04 22:20:49
5307466204,77343209,s_00001,1.0,2020-10-04 22:37:40
5307466204,77343209,s_00003,1.0,2020-10-04 22:37:40
5307466205,0,s_00001,1.0,2020-10-04 22:39:38
5307466206,0,s_00001,1.0,2020-10-04 22:46:04
5307466206,0,s_00004,1.0,2020-10-04 22:46:04
5307466207,0,s_00002,1.0,2020-10-04 22:46:07
5307466207,0,s_00004,1.0,2020-10-04 22:46:07
5307466208,95941667,s_00002,1.0,2020-10-04 22:50:28
5307466208,95941667,s_00003,1.0,2020-10-04 22:50:28
5307466209,0,s_00005,2.0,2020-10-04 22:50:50
5307466210,92304415,s_00001,1.0,2020-10-04 22:53:34
5307466210,92304415,s_00004,1.0,2020-10-04 22:53:34
5307466211,0,s_00001,1.0,2020-10-04 22:55:57
5307466211,0,s_00004,1.0,2020-10-04 22:55:57
5307466212,44028200,s_00001,1.0,2020-10-04 22:57:49
5307466213,73921681,s_00001,1.0,2020-10-04 23:16:14
5307466214,0,s_00001,1.0,2020-10-04 23:16:26
5307466214,0,s_00004,1.0,2020-10-04 23:16:26
5307466214,0,s_00005,1.0,2020-10-04 23:16:26
5307466215,0,s_00001,1.0,2020-10-04 23:19:16
5307466216,0,s_00002,1.0,2020-10-04 23:20:57
5307466216,0,s_00003,1.0,2020-10-04 23:20:57
5307466217,0,s_00005,1.0,2020-10-04 23:21:39
5307466218,42235493,s_00002,1.0,2020-10-04 23:24:13
5307466218,42235493,s_00005,1.0,2020-10-04 23:24:13
5307466219,23562105,s_00001,1.0,2020-10-04 23:26:50
5307466220,53080798,s_00005,1.0,2020-10-04 23:32:04
5307466221,54695268,s_00001,1.0,2020-10-04 23:38:37
5307466221,54695268,s_00004,1.0,2020-10-04 23:38:37
5307466221,54695268,s_00005,1.0,2020-10-04 23:38:37
5307466222,0,s_00003,3.0,2020-10-04 23:40:56
5307466223,22223402,s_00005,1.0,2020-10-04 23:47:12
5307466224,0,s_00003,3.0,2020-10-04 23:47:18
5307466225,0,s_00005,2.0,2020-10-04 23:48:22
5307466226,0,s_00004,1.0,2020-10-04 23:48:28
5307466227,0,s_00004,1.0,2020-10-04 23:50:21
5307466228,0,s_00005,1.0,2020-10-04 23:57:53
5307466229,98077488,s_00005,1.0,2020-10-05 00:00:27
5307466230,0,s_00002,1.0,2020-10-05 00:06:05
5307466231,0,s_00004,1.0,2020-10-05 00:10:30
5307466232,0,s_00003,3.0,2020-10-05 00:12:33
5307466233,69100125,s_00005,1.0,2020-10-05 00:20:26
5307466234,0,s_00001,1.0,2020-10-05 00:21:14
5307466235,35051715,s_00004,1.0,2020-10-05 00:21:51
5307466236,19176502,s_00002,1.0,2020-10-05 00:22:06
5307466237,45404023,s_00002,1.0,2020-10-05 00:22:39
5307466237,45404023,s_00003,1.0,2020-10-05 00:22:39
5307466238,0,s_00002,1.0,2020-10-05 00:24:47
5307466238,0,s_00005,1.0,2020-10-05 00:24:47
5307466239,0,s_00001,1.0,2020-10-05 00:28:41
5307466239,0,s_00005,1.0,2020-10-05 00:28:41
5307466240,0,s_00005,1.0,2020-10-05 00:34:37
5307466241,92122789,s_00001,1.0,2020-10-05 00:34:54
5307466242,80971799,s_00002,1.0,2020-10-05 00:36:04
5307466242,80971799,s_00003,1.0,2020-10-05 00:36:04
5307466243,57609801,s_00004,1.0,2020-10-05 00:36:29
5307466244,0,s_00003,2.0,2020-10-05 00:36:45
5307466245,0,s_00005,1.0,2020-10-05 00:39:08
5307466246,0,s_00005,1.0,2020-10-05 00:42:08
5307466247,61004475,s_00002,1.0,2020-10-05 00:46:02
5307466248,44997718,s_00002,1.0,2020-10-05 00:47:06
5307466248,44997718,s_00004,1.0,2020-10-05 00:47:06
5307466249,0,s_00005,2.0,2020-10-05 00:48:13
5307466250,26859180,s_00005,1.0,2020-10-05 00:50:13
5307466251,32097131,s_00001,1.0,2020-10-05 00:54:25
5307466251,32097131,s_00005,1.0,2020-10-05 00:54:25
5307466252,87072679,s_00001,1.0,2020-10-05 00:59:54
5307466253,40324710,s_00001,1.0,2020-10-05 01:00:01
5307466254,88960290,s_00002,1.0,2020-10-05 01:01:18
5307466254,88960290,s_00003,1.0,2020-10-05 01:01:18
5307466254,88960290,s_00004,1.0,2020-10-05 01:01:18
5307466255,0,s_00001,1.0,2020-10-05 01:04:46
5307466256,0,s_00005,1.0,2020-10-05 01:07:52
5307466257,44933733,s_00004,1.0,2020-10-05 01:08:21
5307466258,26956557,s_00001,1.0,2020-10-05 01:10:36
5307466259,53281970,s_00004,1.0,2020-10-05 01:10:48
5307466260,31876398,s_00001,1.0,2020-10-05 01:19:12
5307466261,89963138,s_00004,1.0,2020-10-05 01:30:03
5307466262,58682899,s_00005,2.0,2020-10-05 01:32:46
5307466263,48680166,s_00002,1.0,2020-10-05 01:34:23
5307466263,48680166,s_00003,1.0,2020-10-05 01:34:23
5307466264,37381663,s_00002,1.0,2020-10-05 01:36:14
5307466264,37381663,s_00004,1.0,2020-10-05 01:36:14
5307466264,37381663,s_00005,1.0,2020-10-05 01:36:14
5307466265,0,s_00005,2.0,2020-10-05 01:36:44
5307466266,92961388,s_00001,1.0,2020-10-05 01:41:26
5307466266,92961388,s_00005,1.0,2020-10-05 01:41:26
5307466267,48416783,s_00005,1.0,2020-10-05 01:42:35
5307466268,0,s_00005,1.0,2020-10-05 01:45:29
5307466269,91988207,s_00001,1.0,2020-10-05 02:04:41
5307466269,91988207,s_00003,1.0,2020-10-05 02:04:41
5307466269,91988207,s_00005,1.0,2020-10-05 02:04:41
5307466270,0,s_00003,2.0,2020-10-05 02:05:52
5307466271,46983928,s_00001,1.0,2020-10-05 02:06:31
5307466271,46983928,s_00005,1.0,2020-10-05 02:06:31
5307466272,78594785,s_00002,1.0,2020-10-05 02:08:42
5307466273,71914889,s_00005,1.0,2020-10-05 02:13:00
5307466274,0,s_00005,1.0,2020-10-05 02:15:48
5307466275,0,s_00001,1.0,2020-10-05 02:16:08
5307466275,0,s_00005,1.0,2020-10-05 02:16:08
5307466276,0,s_00001,1.0,2020-10-05 02:18:12
5307466277,0,s_00005,1.0,2020-10-05 02:22:26
5307466278,65187379,s_00005,1.0,2020-10-05 02:25:53
5307466279,0,s_00001,1.0,2020-10-05 02:30:07
5307466279,0,s_00004,1.0,2020-10-05 02:30:07
5307466280,18445735,s_00005,1.0,2020-10-05 02:41:02
5307466281,0,s_00005,2.0,2020-10-05 02:41:08
5307466282,76787961,s_00005,2.0,2020-10-05 02:56:41
5307466283,93740452,s_00001,1.0,2020-10-05 02:58:41
5307466283,93740452,s_00004,1.0,2020-10-05 02:58:41
5307466283,93740452,s_00005,1.0,2020-10-05 02:58:41
5307466284,72812092,s_00005,1.0,2020-10-05 03:02:02
5307466285,14465880,s_00002,1.0,2020-10-05 03:10:23
5307466285,14465880,s_00005,1.0,2020-10-05 03:10:23
5307466286,0,s_00004,1.0,2020-10-05 03:11:23
5307466287,0,s_00001,1.0,2020-10-05 03:16:16
5307466287,0,s_00005,1.0,2020-10-05 03:16:16
5307466288,0,s_00001,1.0,2020-10-05 03:23:52
5307466289,19750261,s_00001,1.0,2020-10-05 03:24:08
5307466289,19750261,s_00004,1.0,2020-10-05 03:24:08
5307466290,0,s_00001,1.0,2020-10-05 03:25:11
5307466291,13001250,s_00002,1.0,2020-10-05 03:30:18
5307466292,0,s_00001,1.0,2020-10-05 03:37:19
5307466292,0,s_00005,1.0,2020-10-05 03:37:19
5307466293,22638493,s_00003,4.0,2020-10-05 03:39:09
5307466294,98780947,s_00001,1.0,2020-10-05 03:40:22
5307466294,98780947,s_00005,1.0,2020-10-05 03:40:22
5307466295,0,s_00005,1.0,2020-10-05 03:42:14
5307466296,43350519,s_00001,1.0,2020-10-05 03:45:29
5307466297,0,s_00004,1.0,2020-10-05 03:53:55
5307466298,0,s_00001,1.0,2020-10-05 03:54:19
5307466298,0,s_00003,1.0,2020-10-05 03:54:19
5307466298,0,s_00004,1.0,2020-10-05 03:54:19
5307466298,0,s_00005,1.0,2020-10-05 03:54:19
5307466299,43215246,s_00002,1.0,2020-10-05 03:59:33
5307466300,0,s_00002,1.0,2020-10-05 04:06:25
5307466300,0,s_00003,1.0,2020-10-05 04:06:25
5307466300,0,s_00005,1.0,2020-10-05 04:06:25
5307466301,0,s_00002,1.0,2020-10-05 04:10:33
5307466301,0,s_00003,1.0,2020-10-05 04:10:33
5307466302,0,s_00001,1.0,2020-10-05 04:17:46
5307466303,24796978,s_00002,1.0,2020-10-05 04:22:00
5307466304,79459678,s_00002,1.0,2020-10-05 04:25:34
5307466305,36301859,s_00005,1.0,2020-10-05 04:26:32
5307466306,52995568,s_00005,1.0,2020-10-05 04:29:11
5307466307,0,s_00001,1.0,2020-10-05 04:32:40
5307466307,0,s_00004,1.0,2020-10-05 04:32:40
5307466308,0,s_00005,1.0,2020-10-05 04:40:38
5307466309,0,s_00003,3.0,2020-10-05 04:43:09
5307466310,0,s_00005,1.0,2020-10-05 04:45:15
5307466311,71805032,s_00003,3.0,2020-10-05 04:51:19
5307466312,0,s_00005,1.0,2020-10-05 04:51:44
5307466313,0,s_00002,1.0,2020-10-05 04:52:02
5307466313,0,s_00005,1.0,2020-10-05 04:52:02
5307466314,0,s_00001,1.0,2020-10-05 04:52:17
5307466314,0,s_00004,1.0,2020-10-05 04:52:17
5307466314,0,s_00005,1.0,2020-10-05 04:52:17
5307466315,0,s_00005,1.0,2020-10-05 04:57:35
5307466316,32436644,s_00001,1.0,2020-10-05 05:06:02
5307466316,32436644,s_00005,1.0,2020-10-05 05:06:02
5307466317,0,s_00004,1.0,2020-10-05 05:09:23
5307466318,0,s_00005,1.0,2020-10-05 05:10:17
5307466319,94929432,s_00005,1.0,2020-10-05 05:17:51
5307466320,0,s_00005,2.0,2020-10-05 05:25:27
5307466321,38140328,s_00005,1.0,2020-10-05 05:32:18
5307466322,18212368,s_00004,1.0,2020-10-05 05:33:41
5307466323,0,s_00004,1.0,2020-10-05 05:35:27
5307466324,0,s_00001,1.0,2020-10-05 05:35:55
5307466324,0,s_00003,1.0,2020-10-05 05:35:55
5307466324,0,s_00005,1.0,2020-10-05 05:35:55
5307466325,0,s_00002,1.0,2020-10-05 05:38:46
5307466326,0,s_00005,2.0,2020-10-05 05:42:05
5307466327,0,s_00001,1.0,2020-10-05 05:43:33
5307466328,11671551,s_00005,1.0,2020-10-05 06:01:56
5307466329,0,s_00005,1.0,2020-10-05 06:07:08
5307466330,0,s_00005,1.0,2020-10-05 06:10:59
5307466331,37470078,s_00005,1.0,2020-10-05 06:17:10
5307466332,44392621,s_00002,1.0,2020-10-05 06:19:21
5307466332,44392621,s_00005,1.0,2020-10-05 06:19:21
5307466333,40162416,s_00001,1.0,2020-10-05 06:20:19
5307466333,40162416,s_00004,1.0,2020-10-05 06:20:19
5307466333,40162416,s_00005,1.0,2020-10-05 06:20:19
5307466334,57447674,s_00005,1.0,2020-10-05 06:22:20
5307466335,33853086,s_00005,1.0,2020-10-05 06:22:35
5307466336,0,s_00002,1.0,2020-10-05 06:28:17
5307466336,0,s_00004,1.0,2020-10-05 06:28:17
5307466337,0,s_00005,1.0,2020-10-05 06:30:10
5307466338,25883930,s_00002,1.0,2020-10-05 06:36:34
5307466338,25883930,s_00003,1.0,2020-10-05 06:36:34
5307466339,0,s_00001,1.0,2020-10-05 06:37:30
5307466339,0,s_00004,1.0,2020-10-05 06:37:30
5307466339,0,s_00005,1.0,2020-10-05 06:37:30
5307466340,0,s_00003,2.0,2020-10-05 06:38:13
5307466341,0,s_00002,1.0,2020-10-05 06:38:41
5307466341,0,s_00004,1.0,2020-10-05 06:38:41
5307466342,0,s_00002,1.0,2020-10-05 06:42:42
5307466342,0,s_00005,1.0,2020-10-05 06:42:42
5307466343,0,s_00003,4.0,2020-10-05 06:44:55
5307466344,0,s_00001,1.0,2020-10-05 06:53:37
5307466345,0,s_00002,1.0,2020-10-05 06:57:59
5307466345,0,s_00005,1.0,2020-10-05 06:57:59
5307466346,51829127,s_00005,1.0,2020-10-05 06:59:30
5307466347,0,s_00004,1.0,2020-10-05 06:59:56
5307466348,0,s_00005,1.0,2020-10-05 07:02:17
5307466349,0,s_00005,1.0,2020-10-05 07:02:27
5307466350,0,s_00001,1.0,2020-10-05 07:05:56
5307466351,0,s_00001,1.0,2020-10-05 07:07:06
5307466351,0,s_00004,1.0,2020-10-05 07:07:06
5307466351,0,s_00005,1.0,2020-10-05 07:07:06
5307466352,0,s_00002,1.0,2020-10-05 07:10:40
5307466353,89907123,s_00002,1.0,2020-10-05 07:26:01
5307466354,0,s_00003,4.0,2020-10-05 07:27:37
5307466355,16176741,s_00003,2.0,2020-10-05 07:29:14
5307466356,65625390,s_00001,1.0,2020-10-05 07:30:58
5307466357,47314737,s_00002,1.0,2020-10-05 07:31:27
5307466357,47314737,s_00004,1.0,2020-10-05 07:31:27
5307466358,0,s_00003,3.0,2020-10-05 07:32:46
5307466359,0,s_00001,1.0,2020-10-05 07:33:03
5307466359,0,s_00003,1.0,2020-10-05 07:33:03
5307466359,0,s_00005,1.0,2020-10-05 07:33:03
5307466360,0,s_00002,1.0,2020-10-05 07:36:11
5307466361,34248929,s_00002,1.0,2020-10-05 07:36:28
5307466361,34248929,s_00005,1.0,2020-10-05 07:36:28
5307466362,0,s_00002,1.0,2020-10-05 07:39:10
5307466362,0,s_00005,1.0,2020-10-05 07:39:10
5307466363,47734562,s_00001,1.0,2020-10-05 07:44:45
5307466363,47734562,s_00004,1.0,2020-10-05 07:44:45
5307466363,47734562,s_00005,1.0,2020-10-05 07:44:45
5307466364,0,s_00002,1.0,2020-10-05 07:47:58
5307466365,65061576,s_00002,1.0,2020-10-05 07:50:57
5307466366,0,s_00001,1.0,2020-10-05 07:56:51
5307466367,0,s_00005,1.0,2020-10-05 07:57:14
5307466368,33186138,s_00001,1.0,2020-10-05 07:58:09
5307466368,33186138,s_00004,1.0,2020-10-05 07:58:09
5307466368,33186138,s_00005,1.0,2020-10-05 07:58:09
5307466369,0,s_00002,1.0,2020-10-05 07:59:37
5307466369,0,s_00003,1.0,2020-10-05 07:59:37
5307466369,0,s_00005,1.0,2020-10-05 07:59:37
5307466370,0,s_00002,1.0,2020-10-05 08:05:27
5307466370,0,s_00004,1.0,2020-10-05 08:05:27
5307466371,0,s_00001,1.0,2020-10-05 08:15:06
5307466372,0,s_00002,1.0,2020-10-05 08:17:40
5307466373,0,s_00001,1.0,2020-10-05 08:26:34
5307466374,16165151,s_00001,1.0,2020-10-05 08:27:49
5307466375,0,s_00002,1.0,2020-10-05 08:28:40
5307466376,23299483,s_00001,1.0,2020-10-05 08:29:32
5307466376,23299483,s_00005,1.0,2020-10-05 08:29:32
5307466377,0,s_00001,1.0,2020-10-05 08:32:38
5307466377,0,s_00005,1.0,2020-10-05 08:32:38
5307466378,0,s_00005,1.0,2020-10-05 08:38:25
5307466379,0,s_00002,1.0,2020-10-05 08:38:45
5307466379,0,s_00005,1.0,2020-10-05 08:38:45
5307466380,88328041,s_00003,3.0,2020-10-05 08:43:55
5307466381,37085108,s_00005,1.0,2020-10-05 08:50:10
5307466382,0,s_00005,1.0,2020-10-05 08:56:47
5307466383,27360429,s_00001,1.0,2020-10-05 08:58:46
5307466383,27360429,s_00004,1.0,2020-10-05 08:58:46
5307466384,0,s_00002,1.0,2020-10-05 09:02:08
5307466384,0,s_00005,1.0,2020-10-05 09:02:08
5307466385,83880352,s_00004,1.0,2020-10-05 09:04:12
5307466386,54910753,s_00001,1.0,2020-10-05 09:06:10
5307466387,83710684,s_00001,1.0,2020-10-05 09:11:06
5307466388,0,s_00002,1.0,2020-10-05 09:11:14
5307466389,0,s_00005,1.0,2020-10-05 09:16:09
5307466390,0,s_00001,1.0,2020-10-05 09:23:29
5307466391,0,s_00001,1.0,2020-10-05 09:23:31
5307466392,0,s_00001,1.0,2020-10-05 09:28:19
5307466393,0,s_00002,1.0,2020-10-05 09:32:05
5307466394,0,s_00001,1.0,2020-10-05 09:33:47
5307466395,0,s_00002,1.0,2020-10-05 09:35:57
5307466396,0,s_00002,1.0,2020-10-05 09:36:17
5307466396,0,s_00004,1.0,2020-10-05 09:36:17
5307466396,0,s_00005,1.0,2020-10-05 09:36:17
5307466397,0,s_00001,1.0,2020-10-05 09:36:33
5307466398,0,s_00003,2.0,2020-10-05 09:37:16
5307466399,0,s_00001,1.0,2020-10-05 09:38:53
5307466400,57444549,s_00003,2.0,2020-10-05 09:49:44
5307466401,0,s_00005,1.0,2020-10-05 09:59:07
5307466402,27025064,s_00004,1.0,2020-10-05 09:59:40
5307466403,0,s_00005,1.0,2020-10-05 10:02:21
5307466404,0,s_00005,1.0,2020-10-05 10:10:17
5307466405,0,s_00005,1.0,2020-10-05 10:11:06
5307466406,0,s_00001,1.0,2020-10-05 10:17:51
5307466406,0,s_00005,1.0,2020-10-05 10:17:51
5307466407,24530186,s_00004,2.0,2020-10-05 10:19:02
5307466408,0,s_00002,1.0,2020-10-05 10:26:57
5307466408,0,s_00003,1.0,2020-10-05 10:26:57
5307466409,0,s_00001,1.0,2020-10-05 10:32:24
5307466409,0,s_00004,1.0,2020-10-05 10:32:24
5307466409,0,s_00005,1.0,2020-10-05 10:32:24
5307466410,0,s_00005,1.0,2020-10-05 10:42:30
5307466411,89999839,s_00002,1.0,2020-10-05 10:42:57
5307466412,93345597,s_00002,1.0,2020-10-05 10:44:07
5307466413,51829127,s_00005,1.0,2020-10-05 10:45:13
5307466414,48381772,s_00004,1.0,2020-10-05 10:46:05
5307466415,0,s_00002,1.0,2020-10-05 10:47:14
5307466416,0,s_00003,1.0,2020-10-05 10:51:02
5307466417,28567426,s_00001,1.0,2020-10-05 10:51:25
5307466417,28567426,s_00003,1.0,2020-10-05 10:51:25
5307466418,0,s_00001,1.0,2020-10-05 10:53:44
5307466419,0,s_00001,1.0,2020-10-05 11:02:49
5307466419,0,s_00005,1.0,2020-10-05 11:02:49
5307466420,0,s_00005,1.0,2020-10-05 11:03:21
5307466421,29238216,s_00001,1.0,2020-10-05 11:12:08
5307466422,0,s_00005,1.0,2020-10-05 11:13:04
5307466423,0,s_00001,1.0,2020-10-05 11:17:57
5307466424,0,s_00001,1.0,2020-10-05 11:24:17
5307466425,28549097,s_00005,1.0,2020-10-05 11:31:04
5307466426,0,s_00003,2.0,2020-10-05 11:34:40
5307466427,0,s_00005,1.0,2020-10-05 11:43:15
5307466428,0,s_00005,1.0,2020-10-05 11:54:20
5307466429,0,s_00002,1.0,2020-10-05 11:54:53
5307466429,0,s_00004,1.0,2020-10-05 11:54:53
5307466429,0,s_00005,1.0,2020-10-05 11:54:53
5307466430,0,s_00001,1.0,2020-10-05 11:58:33
5307466431,0,s_00002,1.0,2020-10-05 11:59:56
5307466432,0,s_00005,1.0,2020-10-05 12:00:43
5307466433,0,s_00005,1.0,2020-10-05 12:04:54
5307466434,0,s_00005,1.0,2020-10-05 12:10:30
5307466435,0,s_00001,1.0,2020-10-05 12:12:26
5307466436,0,s_00005,1.0,2020-10-05 12:12:49
5307466437,59840466,s_00004,1.0,2020-10-05 12:12:55
5307466438,62403432,s_00001,1.0,2020-10-05 12:29:28
5307466439,0,s_00002,1.0,2020-10-05 12:29:34
5307466439,0,s_00003,1.0,2020-10-05 12:29:34
5307466440,0,s_00003,3.0,2020-10-05 12:29:52
5307466441,53055082,s_00001,1.0,2020-10-05 12:31:05
5307466442,0,s_00004,1.0,2020-10-05 12:31:19
5307466443,0,s_00002,1.0,2020-10-05 12:34:17
5307466443,0,s_00004,1.0,2020-10-05 12:34:17
5307466444,95705722,s_00002,1.0,2020-10-05 12:37:19
5307466445,39621845,s_00005,1.0,2020-10-05 12:38:48
5307466446,27779920,s_00002,1.0,2020-10-05 12:39:43
5307466447,0,s_00003,2.0,2020-10-05 12:46:59
5307466448,0,s_00001,1.0,2020-10-05 12:49:08
5307466449,90644553,s_00002,1.0,2020-10-05 12:52:35
5307466450,0,s_00002,1.0,2020-10-05 13:08:44
5307466451,93466790,s_00001,1.0,2020-10-05 13:18:16
5307466452,0,s_00001,1.0,2020-10-05 13:18:20
5307466453,0,s_00003,3.0,2020-10-05 13:19:37
5307466454,0,s_00001,1.0,2020-10-05 13:20:36
5307466455,11182957,s_00004,1.0,2020-10-05 13:30:26
5307466456,12606355,s_00005,1.0,2020-10-05 13:32:14
5307466457,0,s_00001,1.0,2020-10-05 13:40:23
5307466457,0,s_00004,1.0,2020-10-05 13:40:23
5307466458,82172080,s_00004,1.0,2020-10-05 13:40:53
5307466459,53381973,s_00001,1.0,2020-10-05 13:43:48
5307466460,84475012,s_00002,1.0,2020-10-05 13:48:53
5307466461,0,s_00001,1.0,2020-10-05 13:50:38
5307466461,0,s_00005,1.0,2020-10-05 13:50:38
5307466462,0,s_00002,1.0,2020-10-05 13:59:20
5307466463,58806001,s_00003,2.0,2020-10-05 13:59:33
5307466464,18212368,s_00004,1.0,2020-10-05 14:00:24
5307466465,0,s_00001,1.0,2020-10-05 14:01:17
5307466466,0,s_00005,2.0,2020-10-05 14:03:56
5307466467,0,s_00005,1.0,2020-10-05 14:04:36
5307466468,75328218,s_00001,1.0,2020-10-05 14:05:08
5307466468,75328218,s_00004,1.0,2020-10-05 14:05:08
5307466469,85426048,s_00004,1.0,2020-10-05 14:05:41
5307466470,0,s_00003,2.0,2020-10-05 14:06:05
5307466471,16421831,s_00005,2.0,2020-10-05 14:15:01
5307466472,0,s_00002,1.0,2020-10-05 14:15:17
5307466472,0,s_00003,1.0,2020-10-05 14:15:17
5307466473,35571558,s_00001,1.0,2020-10-05 14:16:51
5307466474,90217455,s_00001,1.0,2020-10-05 14:24:14
5307466475,0,s_00002,1.0,2020-10-05 14:27:49
5307466476,91861752,s_00003,4.0,2020-10-05 14:30:23
5307466477,0,s_00004,1.0,2020-10-05 14:30:28
5307466478,61969396,s_00005,1.0,2020-10-05 14:30:41
5307466479,0,s_00002,1.0,2020-10-05 14:31:39
5307466480,12998983,s_00001,1.0,2020-10-05 14:37:15
5307466481,44171843,s_00005,1.0,2020-10-05 14:41:04
5307466482,53325827,s_00005,1.0,2020-10-05 14:42:33
5307466483,52414438,s_00002,1.0,2020-10-05 14:44:52
5307466483,52414438,s_00004,1.0,2020-10-05 14:44:52
5307466483,52414438,s_00005,1.0,2020-10-05 14:44:52
5307466484,0,s_00002,1.0,2020-10-05 14:47:59
5307466484,0,s_00005,1.0,2020-10-05 14:47:59
5307466485,46972032,s_00005,2.0,2020-10-05 15:05:43
5307466486,60190111,s_00002,1.0,2020-10-05 15:12:58
5307466486,60190111,s_00003,1.0,2020-10-05 15:12:58
5307466486,60190111,s_00004,1.0,2020-10-05 15:12:58
5307466487,0,s_00001,1.0,2020-10-05 15:20:13
5307466487,0,s_00003,1.0,2020-10-05 15:20:13
5307466488,0,s_00003,1.0,2020-10-05 15:21:53
5307466489,0,s_00001,1.0,2020-10-05 15:22:17
5307466489,0,s_00005,1.0,2020-10-05 15:22:17
5307466490,0,s_00003,4.0,2020-10-05 15:23:25
5307466491,21150672,s_00005,1.0,2020-10-05 15:27:55
